"tod","state1","state2","state3","lci1","lci2","lci3","uci1","uci2","uci3","group"
87,0.226095427262616,0.549051727822011,0.224852844915373,0.122179005976132,0.429046511070614,0.131999025849835,0.373976014465954,0.627626104453559,0.345358398346485,2
88,0.226317261332838,0.548865026916403,0.22481771175076,0.122350458428407,0.42892612155083,0.131981615461817,0.374244336650317,0.627473756331666,0.345422744863312,2
89,0.226535155446124,0.548682077322892,0.224782767230984,0.122519341569573,0.428810360302481,0.131964127959025,0.374507711372951,0.627323981019857,0.345485533461219,2
90,0.226749098682366,0.548502884444728,0.224748016872907,0.122685643007801,0.428699224934958,0.131946566925488,0.374766132434346,0.62717678361075,0.345424434024115,2
91,0.22695908033264,0.548327453557451,0.22471346610991,0.122849350530987,0.42859271300766,0.131928935897173,0.375019593791165,0.627032169089097,0.34536323550429,2
92,0.227165089899496,0.548155789809209,0.224679120291296,0.123010452108082,0.428490822031163,0.131911238361503,0.375268089555308,0.626890142331594,0.345301946219402,2
93,0.227367117097226,0.547987898221073,0.224644984681702,0.123121898795632,0.428393549468366,0.131893477756879,0.375511613992989,0.626750708106686,0.345240574388938,2
94,0.227565151852123,0.547823783687346,0.224611064460532,0.123203339294029,0.428300892735605,0.13187565747221,0.375750161523822,0.626613871074397,0.34517912813308,2
95,0.227759184302728,0.54766345097588,0.224577364721393,0.123282434297424,0.428212849203757,0.131857780846465,0.375983726719913,0.626479635786145,0.345117615471589,2
96,0.227949204800067,0.547506904728387,0.224543890471547,0.123359178692995,0.428129416199303,0.131839851168215,0.37621230430497,0.626348006684587,0.34505604432271,2
97,0.228135203907878,0.547354149460745,0.224510646631378,0.12343356751937,0.428050591005382,0.131821871675202,0.376435889153418,0.62621898810346,0.344994422502097,2
98,0.228317172402822,0.547205189563313,0.224477638033866,0.123505595967087,0.427976370862804,0.13180384555391,0.376654476289528,0.62609258426743,0.344932757721745,2
99,0.228495101274693,0.547060029301231,0.224444869424077,0.123575259379041,0.427906752971054,0.131785775939141,0.376868060886556,0.625968799291953,0.344871057588953,2
100,0.228668981726602,0.54691867281473,0.224412345458668,0.123642553250916,0.427841734489261,0.131767665913613,0.377076638265897,0.625847637183137,0.344809329605305,2
101,0.228838805175173,0.546781124119435,0.224380070705393,0.123707473231597,0.427781312537141,0.131749518507554,0.37728020389625,0.625729101837621,0.344747581165657,2
102,0.229004563250707,0.546647387106658,0.224348049642635,0.123770015123581,0.427725484195924,0.131731336698315,0.377478753392791,0.625613197042453,0.34468581955716,2
103,0.229166247797352,0.546517465543705,0.224316286658944,0.123830174883355,0.427674246509247,0.131713123409989,0.377672282516369,0.625506619185858,0.344624051958289,2
104,0.229323850873256,0.546391363074162,0.224284786052582,0.123887948621779,0.427627596484024,0.13169488151304,0.377860787172706,0.625441841826001,0.344562285437896,2
105,0.229477364750713,0.546269083218194,0.224253552031093,0.123943332604439,0.42758553109129,0.131676613823941,0.378044263411615,0.625380074531874,0.344500526954284,2
106,0.229626781916304,0.546150629372827,0.22422258871087,0.123996323251991,0.427548047267024,0.131658323104822,0.378222707426231,0.625321322530323,0.344438783354293,2
107,0.22977209507102,0.546036004812234,0.224191900116747,0.124046917140495,0.427515141912938,0.131640012063131,0.378396115552256,0.625265590918148,0.344377061372416,2
108,0.229913297130385,0.545925212688019,0.224161490181596,0.124095111001729,0.427486811897249,0.131621683351296,0.378564484267219,0.625212884661552,0.344315367629923,2
109,0.23005038122457,0.545818256029492,0.224131362745938,0.124140901723487,0.427463054055417,0.131603339566408,0.378727810189748,0.625163208595636,0.344253708634012,2
110,0.230183340698494,0.545715137743941,0.224101521557566,0.124184286349869,0.427443865190863,0.131584983249902,0.378886090078863,0.625116567423867,0.344192090776975,2
111,0.230312169111921,0.545615860616903,0.224071970271177,0.124225262081551,0.427429242075662,0.131566616887258,0.379039320833277,0.625072965717564,0.344130520335388,2
112,0.230436860239549,0.545520427312427,0.224042712448025,0.124263826276043,0.4274191814512,0.131548242907704,0.379187499490718,0.62503240791541,0.344069003469317,2
113,0.230557408071092,0.545428840373335,0.224013751555574,0.12429997644793,0.42741368002882,0.131529863683933,0.379330623227263,0.624994898322935,0.344007546221542,2
114,0.230673806811353,0.545341102221476,0.223985090967171,0.124333710269104,0.427412734490429,0.131511481531829,0.379468689356689,0.624960441112036,0.343946154516806,2
115,0.230786050880293,0.545257215157978,0.223956733961729,0.124365025568973,0.427416341489083,0.131493098710198,0.379601695329841,0.624929040320498,0.34388483416108,2
116,0.230894134913087,0.545177181363491,0.223928683723422,0.124393920334665,0.427424497649551,0.131474717420516,0.379729638734018,0.624900699851502,0.343823590840847,2
117,0.230998053760183,0.545101002898429,0.223900943341389,0.124420392711207,0.427437199568845,0.131456339806681,0.379852517292368,0.624875423473171,0.34376243012241,2
118,0.231097802487343,0.545028681703205,0.223873515809453,0.124444441001702,0.427454443816729,0.131437967954778,0.379970328863309,0.6248532148181,0.343701357451215,2
119,0.231193376375691,0.544960219598457,0.223846404025853,0.124466063667478,0.427476226936199,0.13141960389285,0.380083071439963,0.624834077382902,0.343640378151195,2
120,0.23128477092174,0.544895618285279,0.223819610792982,0.124485259328233,0.427502545443936,0.131401249590682,0.380190743149602,0.624818014527765,0.343579497424138,2
121,0.231371981837426,0.544834879345431,0.223793138817144,0.12450202676216,0.427533395830739,0.131382906959593,0.380293342253124,0.624805029476,0.343518720349069,2
122,0.231455005050128,0.544778004241557,0.223766990708316,0.12451636490606,0.427568774561921,0.131364577852237,0.380390867144529,0.624795125313619,0.343458051881658,2
123,0.231533836702685,0.544724994317387,0.223741168979929,0.124528272855437,0.427608678077691,0.131346264062414,0.38048331635043,0.624788304988905,0.343397496853639,2
124,0.231608473153409,0.544675850797943,0.223715676048649,0.124537749864585,0.427653102793496,0.131327967324893,0.38057068852957,0.624784571311986,0.343337059972262,2
125,0.231678910976089,0.544630574789726,0.223690514234186,0.124544795346651,0.427702045100353,0.131309689315238,0.380652982472362,0.624783926954435,0.343276745819751,2
126,0.231745146959993,0.54458916728091,0.223665685759098,0.124549408873695,0.427755501365138,0.131291431649654,0.380730197100441,0.62478637444886,0.343216558852796,2
127,0.23180717810986,0.544551629141523,0.223641192748618,0.124551590176723,0.42781346793086,0.131273195884827,0.380802331466248,0.624791916188499,0.343156503402051,2
128,0.231865001645894,0.544517961123617,0.223617037230489,0.124551339145716,0.427875941116906,0.131254983517793,0.380869384752611,0.624800554426851,0.343096583671664,2
129,0.231918615003749,0.544488163861444,0.223593221134808,0.12454865582964,0.427942917219257,0.131236795985797,0.380931356272366,0.624812291277265,0.34303680373882,2
130,0.231968015834505,0.54446223787161,0.223569746293885,0.124543540436438,0.42801439251068,0.131218634666177,0.380988245467981,0.624827128712596,0.342977167553309,2
131,0.232013202004648,0.544440183553239,0.223546614442113,0.124535993333017,0.428090363240897,0.131200500876247,0.381040051911206,0.624845068564813,0.34291767893711,2
132,0.232054171596039,0.544422001188117,0.223523827215845,0.124526015045209,0.428170825636717,0.131182395873196,0.381086775302739,0.624866112524654,0.342858341583996,2
133,0.23209092290588,0.544407690940831,0.22350138615329,0.124513606257726,0.42825577590216,0.131164320853991,0.381128415471911,0.624890262141265,0.342799159059162,2
134,0.232123454446673,0.544397252858912,0.223479292694416,0.124498767814099,0.428345210218531,0.131146276955293,0.38116497237639,0.624917518821869,0.342740134798872,2
135,0.232151764946183,0.544390686872957,0.22345754818086,0.124481500716596,0.428439124744496,0.131128265253384,0.38120715253786,0.62494788383141,0.342681272110122,2
136,0.232175853347387,0.544387992796753,0.223436153855861,0.124461806126137,0.428537515616103,0.131110286764096,0.381338837915477,0.624981358292239,0.342622574170333,2
137,0.232195718808418,0.544389170327391,0.223415110864191,0.124439685362182,0.428640378946802,0.131092342442759,0.381464265458358,0.625017943183792,0.342564044027051,2
138,0.232211360702518,0.544394219045372,0.22339442025211,0.124415139902615,0.428747710827421,0.13107443318415,0.381583431375566,0.625057639342268,0.34250568459768,2
139,0.232222778617972,0.54440313841471,0.223374082967319,0.124388171383607,0.428859507326131,0.131056559822456,0.381696332058476,0.625100447460334,0.342447498669228,2
140,0.232229972358041,0.544415927783023,0.223354099858936,0.124358781599466,0.42897576448837,0.131038723131243,0.38180296408036,0.62514636808682,0.342389488898075,2
141,0.232232941940901,0.544432586381621,0.223334471677479,0.124326972502476,0.429096478336755,0.13102092382344,0.381903324196003,0.625195401626437,0.342341908991923,2
142,0.232231687599562,0.544453113325583,0.223315199074856,0.124292746202715,0.429221644870959,0.131003162551326,0.381997409341351,0.625247548339489,0.342348255563679,2
143,0.232226209781798,0.544477507613832,0.223296282604371,0.124256104967861,0.429351260067571,0.130985439906527,0.382085216633183,0.625302808341607,0.342354475166922,2
144,0.232216509150058,0.5445057681292,0.223277722720743,0.12421705122299,0.429485319879918,0.130967756420028,0.382166743368826,0.625361181603482,0.34236056589875,2
145,0.232202586581388,0.544537893638483,0.22325951978013,0.12417558755035,0.429623820237875,0.130950112562186,0.382241987025888,0.625422667950601,0.34236652575309,2
146,0.232184443167337,0.544573882792495,0.223241674040168,0.124131716689125,0.429766757047647,0.130932508742759,0.382310945262035,0.625487267063015,0.342372352621039,2
147,0.232162080213867,0.544613734126111,0.223224185660022,0.124085441535184,0.429914126191513,0.130914945310939,0.382373615914786,0.625554978475091,0.342378044291205,2
148,0.232135499241251,0.544657446058305,0.223207054700444,0.124036765140816,0.430065923527564,0.130897422555399,0.38242999700135,0.625625801575274,0.342383598450085,2
149,0.232104701983974,0.544705016892178,0.223190281123849,0.12398569071445,0.430222144889403,0.130879940704344,0.382480086718487,0.62569973560588,0.342389012682449,2
150,0.232069690390626,0.544756444814982,0.223173864794393,0.12393222162036,0.430382786085827,0.130862499925575,0.38252388344241,0.625776779662875,0.342394284471742,2
151,0.232030466623792,0.544811727898139,0.22315780547807,0.123876361378357,0.430547842900475,0.130845100326561,0.382561385728707,0.625856932695667,0.342399411200504,2
