"tod","Late","Exposed","Infected","cosFull","sinFull","cosHalf","sinHalf","group","Fish_id","dwellTime1","dwellTime2","dwellTime3"
193,"0",0,0,0.665881666000834,0.746057375061699,-0.113203213767907,0.993571855676587,"1","F",8.12029500143217,7.14524203296855,6.7727635095257
194,"0",0,0,0.662620048215738,0.748955720789002,-0.121869343405147,0.992546151641322,"1","F",8.12140363036315,7.15084794722247,6.77659008041132
195,"0",0,0,0.659345815100069,0.751839807478977,-0.130526192220051,0.99144486137381,"1","F",8.12253452116124,7.1565663501558,6.78044512801557
196,"0",0,0,0.656059028990507,0.754709580222772,-0.139173100960065,0.99026806874157,"1","F",8.12368766422674,7.16239749068495,6.78432863397074
197,"0",0,0,0.652759752462723,0.75756498438405,-0.14780941112961,0.989015863361917,"1","F",8.12486304973027,7.16834162213127,6.7882405796222
198,"0",0,0,0.649448048330184,0.760405965600031,-0.156434465040231,0.987688340595138,"1","F",8.12606066761191,7.17439900223303,6.79218094602811
199,"0",0,0,0.646123979642964,0.763232469782529,-0.165047605860678,0.986285601537231,"1","F",8.12728050758142,7.18056989315392,6.79614971395426
200,"0",0,0,0.642787609686539,0.766044443118978,-0.17364817766693,0.984807753012208,"1","F",8.12852255911776,7.18685456149501,6.8001468638729
201,"0",0,0,0.639439001980585,0.76884183207346,-0.182235525492148,0.983254907563955,"1","F",8.12978681146728,7.19325327830438,6.80417237595884
202,"0",0,0,0.636078220277764,0.77162458338772,-0.190808995376545,0.981627183447664,"1","F",8.1310732536449,7.19976631908753,6.80822623008771
203,"0",0,0,0.632705328562516,0.774392644082186,-0.199367934417197,0.97992470462083,"1","F",8.13238187443221,7.2063939638183,6.81230840583135
204,"0",0,0,0.629320391049838,0.777145961456971,-0.207911690817759,0.978147600733806,"1","F",8.13371266237755,7.21313649694935,6.81641888245736
205,"0",0,0,0.625923472184059,0.779884483092882,-0.216439613938103,0.976296007119933,"1","F",8.13506560579549,7.21999420742327,6.8205576389239
206,"0",0,0,0.62251463663762,0.782608156852414,-0.224951054343865,0.974370064785235,"1","F",8.13644069276575,7.22696738868262,6.82472465387787
207,"0",0,0,0.619093949309834,0.785316930880745,-0.233445363855905,0.972369920397677,"1","F",8.13783791113315,7.23405633868151,6.82891990565258
208,"0",0,0,0.615661475325658,0.788010753606722,-0.241921895599668,0.970295726275996,"1","F",8.13925724850674,7.2412613598965,6.83314337226307
209,"0",0,0,0.612217280034449,0.790689573743843,-0.250380004054441,0.968147640378108,"1","F",8.14069869225887,7.24858275933661,6.83739503140464
210,"0",0,0,0.608761429008721,0.793353340291235,-0.258819045102521,0.965925826289068,"1","F",8.14216222952564,7.25602084855632,6.84167486044976
211,"0",0,0,0.605293988042894,0.796002002534622,-0.267238376078257,0.963630453208623,"1","F",8.1436478472051,7.26357594366436,6.84598283644414
212,"0",0,0,0.601815023152048,0.798635510047293,-0.275637355816999,0.961261695938319,"1","F",8.14515553195702,7.27124836533721,6.85031893610471
213,"0",0,0,0.598324600570659,0.801253812691061,-0.284015344703923,0.958819734868193,"1","F",8.14668527020285,7.27903843882882,6.854683135816
214,"0",0,0,0.594822786751341,0.803856860617217,-0.292371704722737,0.956304755963036,"1","F",8.1482370481242,7.28694649398221,6.85907541162737
215,"0",0,0,0.591309648363582,0.806444604267483,-0.300705799504273,0.953716950748227,"1","F",8.14981085166232,7.29497286524133,6.86349573924986
216,"0",0,0,0.587785252292473,0.809016994374947,-0.309016994374947,0.951056516295154,"1","F",8.1514066665186,7.30311789166262,6.8679440940532
217,"0",0,0,0.584249665637435,0.811573981965012,-0.317304656405092,0.948323655206199,"1","F",8.15302447815179,7.31138191692571,6.87242045106314
218,"0",0,0,0.58070295571094,0.814115518356319,-0.325568154457156,0.945518575599317,"1","F",8.15466427177944,7.31976528934524,6.87692478495705
219,"0",0,0,0.577145190037234,0.816641555161679,-0.333806859233771,0.942641491092178,"1","F",8.156326032376,7.3282683618836,6.88145707006242
220,"0",0,0,0.573576436351046,0.819152044288992,-0.342020143325669,0.939692620785908,"1","F",8.15800974467243,7.33689149216093,6.88601728035292
221,"0",0,0,0.569996762596303,0.821646937942164,-0.350207381259468,0.936672189248398,"1","F",8.15971539315547,7.34563504246785,6.890605389445
222,"0",0,0,0.566406236924833,0.824126188622016,-0.3583679495453,0.933580426497202,"1","F",8.16144296206699,7.35449937977728,6.89522137059544
223,"0",0,0,0.562804927695069,0.826589749127189,-0.366501226724297,0.930417567982025,"1","F",8.16319243540352,7.36348487575583,6.8998651966981
224,"0",0,0,0.559192903470747,0.829037572555042,-0.374606593415912,0.927183854566787,"1","F",8.16496379691512,7.37259190677605,6.90453684027989
225,"0",0,0,0.555570233019602,0.831469612302545,-0.38268343236509,0.923879532511287,"1","F",8.16675703010469,7.38182085392805,6.90923627349866
226,"0",0,0,0.551936985312058,0.833885822067168,-0.390731128489274,0.92050485345244,"1","F",8.16857211822753,7.39117210303175,6.9139634681394
227,"0",0,0,0.548293229519914,0.836286155847759,-0.398749068925246,0.917060074385124,"1","F",8.17040904429041,7.40064604464874,6.91871839561168
228,"0",0,0,0.544639035015027,0.838670567945424,-0.4067366430758,0.913545457642601,"1","F",8.1722677910509,7.41024307409452,6.9235010269449
229,"0",0,0,0.540974471367994,0.841039012964392,-0.414693242656239,0.909961270876543,"1","F",8.17414834101669,7.41996359145037,6.92831133278742
230,"0",0,0,0.537299608346824,0.843391445812886,-0.422618261740699,0.90630778703665,"1","F",8.17605067644467,7.42980800157534,6.93314928340078
231,"0",0,0,0.533614515915611,0.845727821703973,-0.430511096808295,0.902585284349861,"1","F",8.17797477934027,7.43977671411903,6.93801484865844
232,"0",0,0,0.529919264233205,0.848048096156426,-0.438371146789078,0.898794046299167,"1","F",8.1799206314563,7.44987014353342,6.94290799804162
233,"0",0,0,0.52621392365187,0.850352224995563,-0.446197813109809,0.894934361602025,"1","F",8.18188821429294,7.46008870908486,6.94782870063591
234,"0",0,0,0.522498564715949,0.852640164354092,-0.453990499739547,0.891006524188368,"1","F",8.18387750909642,7.47043283486664,6.95277692512809
235,"0",0,0,0.518773258160522,0.854911870672946,-0.461748613235034,0.887010833178222,"1","F",8.1858884968583,7.48090294981148,6.95775263980386
236,"0",0,0,0.515038074910054,0.857167300702112,-0.469471562785891,0.882947592858927,"1","F",8.18792115831479,7.49149948770309,6.96275581254235
237,"0",0,0,0.511293086077052,0.859406411501453,-0.477158760259608,0.878817112661965,"1","F",8.18997547394588,7.50222288718919,6.96778641081482
238,"0",0,0,0.507538362960704,0.861629160441526,-0.484809620246337,0.874619707139396,"1","F",8.19205142397459,7.51307359179418,6.9728444016805
239,"0",0,0,0.503773977045526,0.863835505204396,-0.492423560103467,0.8703556959399,"1","F",8.19414898836567,7.52405204993011,6.97792975178345
240,"0",0,0,0.5,0.866025403784439,-0.5,0.866025403784439,"1","F",8.19626814682579,7.53515871491072,6.98304242734844
241,"0",0,0,0.496216503675208,0.868198814489142,-0.507538362960704,0.861629160441526,"1","F",8.19840887880173,7.54639404496243,6.98818239417915
242,"0",0,0,0.492423560103467,0.8703556959399,-0.515038074910054,0.857167300702112,"1","F",8.20057116348039,7.55775850323766,6.99334961765294
243,"0",0,0,0.488621241496955,0.872496007072797,-0.522498564715949,0.852640164354092,"1","F",8.20275497978673,7.56925255782699,6.99854406271902
244,"0",0,0,0.484809620246337,0.874619707139396,-0.529919264233205,0.848048096156426,"1","F",8.20496030638469,7.58087668177177,7.00376569389437
245,"0",0,0,0.480988768919388,0.876726755707508,-0.537299608346824,0.843391445812886,"1","F",8.20718712167445,7.5926313530756,7.0090144752603
246,"0",0,0,0.477158760259608,0.878817112661965,-0.544639035015027,0.838670567945424,"1","F",8.20943540379267,7.60451705471792,7.01429037045932
247,"0",0,0,0.473319667184843,0.880890738205386,-0.551936985312058,0.833885822067168,"1","F",8.21170513061224,7.61653427466626,7.019593342691
248,"0",0,0,0.469471562785891,0.882947592858927,-0.559192903470747,0.829037572555042,"1","F",8.21399627973938,7.62868350588747,7.02492335471015
249,"0",0,0,0.465614520325112,0.884987637463042,-0.566406236924833,0.824126188622016,"1","F",8.21630882851468,7.6409652463617,7.0302803688212
250,"0",0,0,0.461748613235034,0.887010833178222,-0.573576436351046,0.819152044288992,"1","F",8.2186427540114,7.65337999909366,7.03566434687673
251,"0",0,0,0.457873915116957,0.889017141485736,-0.58070295571094,0.814115518356319,"1","F",8.2209980330349,7.66592827212571,7.04107525027302
252,"0",0,0,0.453990499739547,0.891006524188368,-0.587785252292473,0.809016994374947,"1","F",8.22337464212092,7.67861057854907,7.04651303994638
253,"0",0,0,0.450098441037435,0.892978943411137,-0.594822786751341,0.803856860617217,"1","F",8.22577255753617,7.69142743651787,7.05197767637083
254,"0",0,0,0.446197813109809,0.894934361602025,-0.601815023152048,0.798635510047293,"1","F",8.22819175527593,7.70437936925987,7.05746911955293
255,"0",0,0,0.442288690219001,0.896872741532688,-0.608761429008721,0.793353340291235,"1","F",8.23063221106395,7.7174669050894,7.06298732903019
256,"0",0,0,0.438371146789077,0.898794046299167,-0.615661475325658,0.788010753606722,"1","F",8.23309390035161,7.73069057741941,7.06853226386602
257,"0",0,0,0.434445257404417,0.900698239322588,-0.622514636637619,0.782608156852414,"1","F",8.23557679831674,7.74405092477377,7.07410388264748
258,"0",0,0,0.430511096808295,0.902585284349861,-0.629320391049837,0.777145961456971,"1","F",8.23808087986208,7.75754849079976,7.07970214348052
259,"0",0,0,0.426568739901458,0.904455145454368,-0.636078220277764,0.77162458338772,"1","F",8.2406061196159,7.77118382427921,7.08532700398746
260,"0",0,0,0.422618261740699,0.90630778703665,-0.642787609686539,0.766044443118978,"1","F",8.24315249192978,7.78495747914121,7.09097842130359
261,"0",0,0,0.418659737537428,0.908143173825081,-0.649448048330184,0.760405965600031,"1","F",8.24571997087787,7.79887001447423,7.09665635207284
262,"0",0,0,0.414693242656239,0.909961270876543,-0.656059028990507,0.754709580222772,"1","F",8.24830853025628,7.81292199453765,7.10236075244438
263,"0",0,0,0.410718852613477,0.911762043577089,-0.662620048215738,0.748955720789002,"1","F",8.25091814358257,7.82711398877382,7.10809157807034
264,"0",0,0,0.4067366430758,0.913545457642601,-0.669130606358858,0.743144825477394,"1","F",8.25354878409325,7.84144657181969,7.11384878410036
265,"0",0,0,0.402746689858737,0.915311479119447,-0.67559020761566,0.737277336810124,"1","F",8.25620042474429,7.85592032351883,7.11963232517974
266,"0",0,0,0.398749068925246,0.917060074385124,-0.681998360062498,0.731353701619171,"1","F",8.25887303820991,7.87053582893304,7.12544215544517
267,"0",0,0,0.394743856384267,0.918791210148898,-0.688354575693754,0.725374371012288,"1","F",8.26156659688104,7.88529367835372,7.13127822852107
268,"0",0,0,0.390731128489274,0.92050485345244,-0.694658370458997,0.719339800338651,"1","F",8.26428107286483,7.90019446731344,7.13714049751616
269,"0",0,0,0.386710961636821,0.922200971670452,-0.700909264299851,0.713250449154182,"1","F",8.26701643798333,7.91523879659712,7.14302891502052
270,"0",0,0,0.38268343236509,0.923879532511287,-0.707106781186547,0.707106781186548,"1","F",8.26977266377321,7.93042727225429,7.14894343310107
271,"0",0,0,0.378648617352433,0.925540504017566,-0.713250449154181,0.700909264299851,"1","F",8.27254972148398,7.94576050560931,7.15488400329878
272,"0",0,0,0.374606593415912,0.927183854566787,-0.719339800338651,0.694658370458997,"1","F",8.27534758207707,7.96123911327231,7.16085057662485
273,"0",0,0,0.370557437509836,0.928809552871924,-0.725374371012288,0.688354575693754,"1","F",8.27816621622583,7.97686371715167,7.16684310355686
274,"0",0,0,0.366501226724297,0.930417567982025,-0.73135370161917,0.681998360062499,"1","F",8.281005594313,7.99263494446291,7.1728615340362
275,"0",0,0,0.362438038283702,0.932007869282798,-0.737277336810124,0.67559020761566,"1","F",8.28386568643123,8.00855342774094,7.17890581746315
276,"0",0,0,0.3583679495453,0.933580426497202,-0.743144825477394,0.669130606358858,"1","F",8.28674646238096,8.02461980485077,7.18497590269453
277,"0",0,0,0.354291037997716,0.935135209686012,-0.748955720789002,0.662620048215737,"1","F",8.28964789167003,8.04083471899662,7.19107173803968
278,"0",0,0,0.350207381259467,0.936672189248398,-0.754709580222772,0.656059028990507,"1","F",8.29256994351226,8.0571988187337,7.19719327125677
279,"0",0,0,0.346117057077493,0.938191335922484,-0.760405965600031,0.649448048330184,"1","F",8.29551258682704,8.07371275797777,7.20334044954939
280,"0",0,0,0.342020143325669,0.939692620785908,-0.766044443118978,0.642787609686539,"1","F",8.29847579023772,8.09037719601565,7.20951321956295
281,"0",0,0,0.337916718003327,0.941176015256371,-0.77162458338772,0.636078220277764,"1","F",8.3014595220709,8.1071927975147,7.2157115273817
282,"0",0,0,0.333806859233771,0.942641491092178,-0.777145961456971,0.629320391049838,"1","F",8.30446375035558,8.12416023253331,7.22193531852372
283,"0",0,0,0.329690645262787,0.944089020392784,-0.782608156852414,0.62251463663762,"1","F",8.30748844282107,8.14128017652934,7.22818453793957
284,"0",0,0,0.325568154457157,0.945518575599317,-0.788010753606722,0.615661475325658,"1","F",8.31053356689813,8.15855331037096,7.23445913000637
285,"0",0,0,0.321439465303161,0.946930129495106,-0.793353340291235,0.60876142900872,"1","F",8.31359908971535,8.17598032034493,7.24075903852645
286,"0",0,0,0.317304656405092,0.948323655206199,-0.798635510047293,0.601815023152048,"1","F",8.31668497810028,8.19356189816631,7.24708420672209
287,"0",0,0,0.31316380648375,0.949699126201877,-0.803856860617217,0.594822786751341,"1","F",8.31979119857715,8.21129874098688,7.25343457723284
288,"0",0,0,0.309016994374947,0.951056516295154,-0.809016994374947,0.587785252292473,"1","F",8.32291771736641,8.22919155140426,7.25981009211205
289,"0",0,0,0.304864299028011,0.952395799643278,-0.814115518356319,0.58070295571094,"1","F",8.32606450038338,8.2472410374703,7.26621069282305
290,"0",0,0,0.300705799504273,0.953716950748227,-0.819152044288992,0.573576436351046,"1","F",8.32923151323712,8.26544791269885,7.27263632023596
291,"0",0,0,0.296541574975571,0.955019944457187,-0.824126188622015,0.566406236924833,"1","F",8.33241872122994,8.28381289607501,7.27908691462335
292,"0",0,0,0.292371704722737,0.956304755963035,-0.829037572555042,0.559192903470747,"1","F",8.33562608935608,8.30233671206156,7.28556241565775
293,"0",0,0,0.288196268134089,0.957571360804814,-0.833885822067168,0.551936985312058,"1","F",8.33885358230032,8.32102009060804,7.29206276240802
294,"0",0,0,0.284015344703923,0.958819734868193,-0.838670567945424,0.544639035015027,"1","F",8.34210116443751,8.33986376715688,7.2985878933348
295,"0",0,0,0.279829014030992,0.960049854385929,-0.843391445812886,0.537299608346824,"1","F",8.34536879983125,8.35886848265113,7.30513774628844
296,"0",0,0,0.275637355816999,0.961261695938319,-0.848048096156426,0.529919264233205,"1","F",8.34865645223249,8.37803498354174,7.31171225850449
297,"0",0,0,0.271440449865074,0.962455236453647,-0.852640164354092,0.522498564715949,"1","F",8.35196408507954,8.39736402179324,7.31831136660071
298,"0",0,0,0.267238376078257,0.963630453208623,-0.857167300702112,0.515038074910054,"1","F",8.35529166149558,8.41685635489057,7.32493500657347
299,"0",0,0,0.263031214457975,0.964787323828813,-0.861629160441526,0.507538362960704,"1","F",8.35863914428887,8.43651274584545,7.33158311379407
300,"0",0,0,0.258819045102521,0.965925826289068,-0.866025403784439,0.5,"1","F",8.36200649595116,8.45633396320204,7.33825562300603
301,"0",0,0,0.254601948205528,0.967045938913943,-0.8703556959399,0.492423560103467,"1","F",8.36539367865635,8.47632078104152,7.34495246832034
302,"0",0,0,0.250380004054441,0.968147640378108,-0.874619707139396,0.484809620246337,"1","F",8.36880065425999,8.49647397898866,7.35167358321382
303,"0",0,0,0.246153293028993,0.969230909706754,-0.878817112661965,0.477158760259609,"1","F",8.37222738429818,8.51679434221614,7.35841890052347
304,"0",0,0,0.241921895599668,0.970295726275996,-0.882947592858927,0.469471562785891,"1","F",8.37567382998623,8.53728266144867,7.36518835244487
305,"0",0,0,0.237685892326173,0.971342069813261,-0.887010833178222,0.461748613235034,"1","F",8.37913995221743,8.5579397329675,7.37198187052854
306,"0",0,0,0.233445363855905,0.972369920397677,-0.891006524188368,0.453990499739547,"1","F",8.3826257115627,8.57876635861476,7.37879938567517
307,"0",0,0,0.229200390922414,0.973379258460448,-0.894934361602025,0.446197813109809,"1","F",8.38613106826892,8.59976334579642,7.385640828134
308,"0",0,0,0.224951054343865,0.974370064785235,-0.898794046299167,0.438371146789077,"1","F",8.38965598225809,8.62093150748547,7.39250612749834
309,"0",0,0,0.220697435021501,0.975342320508513,-0.902585284349861,0.430511096808295,"1","F",8.39320041312612,8.64227166222531,7.39939521270207
310,"0",0,0,0.216439613938103,0.976296007119933,-0.90630778703665,0.422618261740699,"1","F",8.39676432014267,8.66378463413093,7.40630801201746
311,"0",0,0,0.212177672156446,0.977231106462679,-0.909961270876543,0.414693242656239,"1","F",8.40034766224812,8.68547125289297,7.41324445305077
312,"0",0,0,0.207911690817759,0.978147600733806,-0.913545457642601,0.4067366430758,"1","F",8.40395039805503,8.70733235377702,7.42020446273887
313,"0",0,0,0.203641751140178,0.979045472484584,-0.917060074385124,0.398749068925247,"1","F",8.40757248584509,8.72936877762641,7.42718796734675
314,"0",0,0,0.199367934417197,0.97992470462083,-0.92050485345244,0.390731128489274,"1","F",8.41121388356873,8.75158137086282,7.43419489246367
